objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid,SpType,BV,TEff,FeH
1237651252018610316,121.375387670261,44.9726171385372,18.77647,17.30476,16.74525,18.79342,16.48609,1345,301,5,99,9319322686986672128,STAR,-2.287011E-05,8277,57073,906,O9.5Vvar,0.18,6537,-2.09
1237651252018675731,121.566397145165,44.9474110587331,18.69232,17.70064,17.40996,17.29316,17.25286,1345,301,5,100,9319321587475044352,STAR,-0.0007394077,8277,57073,902,M1V,1.474,3705,0.6
1237652628565393479,8.62887112425565,-11.1777771820731,17.93322,16.53652,15.98814,15.77386,15.68753,1666,301,1,248,3495934135103496192,STAR,-0.0001398217,3105,54825,54,G5,0.717,5426,-0.04
1237652628565393493,8.54021766863133,-11.0862992693984,19.23722,17.95485,17.41249,17.1708,17.08046,1666,301,1,248,3495933860225589248,STAR,-0.0002476172,3105,54825,53,G8Vp,0.754,5047,-1.34
1237652628565524509,8.87234053200113,-11.2347875392,18.49931,17.14666,16.53265,16.26171,16.10111,1666,301,1,250,3495922040475590656,STAR,-0.000800069,3105,54825,10,G0,0.562,5236,-2.27
1237652629102264370,8.57816961793459,-10.7612955394704,18.54313,17.26137,16.75226,16.54153,16.44762,1666,301,2,248,3495930561690705920,STAR,-0.0001109078,3105,54825,41,G5Vp,0.704,5320,-0.76
1237652629102395488,8.84069524381978,-10.662089702348,19.14574,17.86597,17.34951,17.12809,17.00821,1666,301,2,250,3495931661202333696,STAR,7.284305E-05,3105,54825,45,G5Vp,0.704,5320,-0.76
1237652629102461032,8.99526660041069,-10.7778487552849,19.49616,17.65372,16.875,16.52542,16.34385,1666,301,2,251,3495922865109311488,STAR,5.148841E-05,3105,54825,13,K3V,0.95,4775,-0.12
1237652629102526470,9.11088101810422,-10.780939589642,18.65126,17.30784,17.42944,17.51188,17.6284,1666,301,2,252,3495921765597683712,STAR,-0.0004744112,3105,54825,9,unknown,0,8500,-2
1237652629102657593,9.50565535379179,-10.7355318688868,17.20374,15.6688,15.05724,14.78692,14.6555,1666,301,2,254,3495926438522101760,STAR,-0.0005131955,3105,54825,26,G5III,0.709,5073,-1.44
1237652629639594118,9.64446712350555,-10.2984739108593,19.097,17.86976,17.37446,17.15674,17.03501,1666,301,3,255,3495927538033729536,STAR,-0.0001046497,3105,54825,30,K0,0.624,5100,-1.82
1237652899152920683,35.7691005688197,-9.66924998943125,19.23698,17.67648,17.10885,16.89827,16.81903,1729,301,1,318,3515073333941084160,STAR,0.0002258024,3122,54821,50,G8V,0.692,5285,-0.71
1237652899689988115,36.19756302242,-9.28794460535237,18.50593,17.25325,16.72863,16.50848,16.75152,1729,301,2,321,3515077182231781376,STAR,-0.0004782658,3122,54821,64,K0,0.624,5100,-1.82
1237652946381897869,8.66467645109117,-11.0204554452175,19.41585,18.54848,18.25692,18.12146,18.1287,1740,301,1,79,3495934684859310080,STAR,-0.0001539399,3105,54825,56,unknown,0,6000,-2.5
1237652946381963371,8.77461571009573,-10.9183189082799,19.38173,18.41657,18.13974,18.07603,18.057,1740,301,1,80,3495934409981403136,STAR,-0.0004383711,3105,54825,55,unknown,0,6500,-1.5
1237652946382028854,9.01314187078239,-10.9282097478087,18.07568,16.35721,15.7689,15.52802,15.44613,1740,301,1,81,3495920666086055936,STAR,-2.620282E-05,3105,54825,5,G5,0.717,5426,-0.04
1237652946382094350,9.138032753247,-10.8619334901195,18.31151,16.77249,16.15955,15.88573,15.74015,1740,301,1,82,3495923139987218432,STAR,-0.001052067,3105,54825,14,G5III,0.709,5073,-1.44
1237652946919096388,9.38628188786269,-10.5588084807556,19.58482,18.58169,18.31773,18.22762,18.15905,1740,301,2,84,3495928087789543424,STAR,0.0003446026,3105,54825,32,unknown,0,6000,-2
1237652947455967275,9.41410650270184,-10.1671514358289,18.28469,17.14063,17.30104,17.44393,17.51886,1740,301,3,84,3495927812911636480,STAR,-0.0004371901,3105,54825,31,unknown,0,8500,-2.5
1237652947455967294,9.45795599022978,-10.1110593137947,19.0098,17.45665,16.80615,16.57423,16.44571,1740,301,3,84,3495929462179078144,STAR,7.839563E-05,3105,54825,37,K1V,0.811,5059,-0.16
1237652947456032896,9.49847299037772,-10.1225395317426,19.2959,18.26486,18.13536,18.14565,18.12848,1740,301,3,85,3495925339010473984,STAR,0.0006481703,3105,54825,22,unknown,0,7500,-1.5
1237653500432023639,35.738228402765,-9.64244709458173,19.16271,18.26522,17.91464,17.8063,17.80309,1869,301,1,69,3515071684673642496,STAR,0.0004426233,3122,54821,44,unknown,0,6000,-1.5
1237653500432089100,35.737124359216,-9.48215963948554,17.8359,16.55955,16.04053,15.83309,15.75989,1869,301,1,70,3515076082720153600,STAR,0.000281532,3122,54821,60,G5Vp,0.704,5320,-0.76
1237653500432089231,35.8692610224525,-9.45376348869558,19.3736,18.43252,18.10649,17.97923,17.92266,1869,301,1,70,3515072509307363328,STAR,-0.000584439,3122,54821,47,unknown,0,6000,-2
1237653500432154667,35.8896283575988,-9.47271754284212,19.55081,18.71898,18.33531,18.20314,18.15093,1869,301,1,71,3515063988092248064,STAR,0.000465998,3122,54821,16,unknown,0,6000,-1.5
1237653500969156746,36.272632160349,-9.15559856488128,18.94865,17.41965,16.76748,16.49432,16.3475,1869,301,2,73,3515070310284107776,STAR,-0.0003903978,3122,54821,39,G5,0.953,4576,-1.71
1237653500969222228,36.3181581511201,-9.11101879457444,19.57585,17.14252,16.20686,15.86444,15.69887,1869,301,2,74,3515065362481782784,STAR,3.149127E-05,3122,54821,21,K3V,1.038,4528,0.07
1237655129836224538,241.966989531532,49.5389504903743,17.65355,16.65893,16.33248,16.19979,16.16826,2248,301,4,84,9078199795454334976,STAR,-0.0005730612,8063,57576,250,0,1.633,3714,-0.57
1237655130370998276,237.34726816747,53.4260538437258,18.6114,17.73627,17.4181,17.25112,17.22961,2248,301,5,52,7560654927401605120,STAR,-0.0004363807,6715,56449,862,M1V,1.474,3705,0.6
1237655368759509012,220.793410227714,56.2996281668035,18.87296,17.8761,17.81213,17.78585,17.79786,2304,301,1,324,890669055659239424,STAR,-0.001059851,791,52435,299,unknown,0,7500,-1.5
1237657244044296295,139.941679459107,46.3776752068681,19.58355,17.64577,16.86271,16.62794,16.45467,2740,301,6,243,8236128355013122048,STAR,0.0001298238,7315,56685,620,O9.5Vvar,0.18,6537,-2.09
1237657630056579110,151.480619858119,47.8801287273037,19.58266,18.64773,18.36296,18.22589,18.17805,2830,301,5,275,8251932185965385728,STAR,-0.0002067487,7329,56719,770,O9.5Ib...,-0.199,9899,0.09
1237657630056644638,151.653678348871,48.0931651910493,17.43524,16.46419,16.16368,16.05308,16.03991,2830,301,5,276,8251941531814221824,STAR,-0.000726959,7329,56719,804,M1V,1.474,3705,0.6
1237657632187154502,139.951226805818,46.5050410453988,18.59988,17.68567,17.36654,17.30664,17.29481,2831,301,1,17,8236127530379401216,STAR,-0.0006675494,7315,56685,617,M1V,1.474,3705,0.6
1237657632724287527,140.247422479132,47.2536763217086,17.92318,17.02706,16.77207,16.66483,16.67146,2831,301,2,21,8236132753059633152,STAR,3.512529E-06,7315,56685,636,M1V,1.474,3705,0.6
1237657769632727154,140.620000908084,47.2480065977797,17.95719,17.03231,16.76737,16.63976,16.6684,2863,301,1,118,8236143748175910912,STAR,-0.0009448476,7315,56685,676,M1V,1.474,3705,0.6
1237657856601686163,151.660858905502,47.2201832785274,19.56377,18.6673,18.4407,18.33278,18.31217,2883,301,3,55,8251772481901451264,STAR,-0.0003678836,7329,56719,189,K7V,1.363,3900,0.17
1237657858212495505,151.533539022664,48.707380235447,19.31527,18.47968,18.25976,18.16568,18.13494,2883,301,6,58,8251935484500269056,STAR,0.0003616427,7329,56719,782,K7V,1.363,3900,0.17
1237658423005937810,134.770628807319,4.2845581916887,19.58977,18.567,18.24549,18.13893,18.11592,3015,301,2,138,1339829730030938112,STAR,0.001071559,1190,52670,32,F8,0.419,6245,-0.49
1237658803118342254,210.774046925857,53.1295146830184,19.4425,18.58703,18.31983,18.19812,18.12819,3103,301,6,257,7911838941296482304,STAR,-0.0007613595,7027,56448,510,M1V,1.474,3705,0.6
1237648720135127125,130.040994146652,-0.970524286312494,18.45593,16.83033,16.2659,16.07492,16.00772,756,301,1,95,8390272464530462720,STAR,8.888991E-05,7452,56745,241,O9.5Vvar,0.18,6537,-2.09
1237648720671932911,129.956216339209,-0.550080927694944,17.67918,16.56267,16.20345,16.07873,16.04724,756,301,2,94,8390278786722322432,STAR,7.536134E-06,7452,56745,264,O9.5Ib...,-0.199,9899,0.09
1237648720671932952,129.971386504964,-0.533714446943468,18.93503,17.10259,16.40856,16.15627,16.02006,756,301,2,94,8390279336478136320,STAR,7.637496E-05,7452,56745,266,O9.5Vvar,0.18,6537,-2.09
1237648720671998024,130.033174179828,-0.457288199001089,18.21245,16.83733,16.36732,16.24032,16.17153,756,301,2,95,8390272189652555776,STAR,0.0001441615,7452,56745,240,O9.5Ib...,-0.199,9899,0.09
1237650795139170583,130.016758566981,-0.679371457336318,17.5571,16.29546,15.9053,15.74882,15.71443,1239,301,2,64,8390274663553718272,STAR,8.467484E-05,7452,56745,249,O9.5Ib...,-0.199,9899,0.09
1237650797290979582,139.798775413337,0.855626168145475,19.10637,18.13929,17.87169,17.75328,17.70991,1239,301,6,130,14124576109371873280,STAR,0.0005844855,12545,58930,588,M1V,1.474,3705,0.6
1237651250439913474,241.760392882955,48.7660778022161,18.15172,17.29816,17.04823,16.9765,16.97872,1345,301,2,586,9074952393196853248,STAR,-8.377065E-05,8060,57894,724,M1V,1.474,3705,0.6
1237651272419508312,119.075918858158,44.1513502163057,19.17559,18.19798,17.93038,17.81663,17.79092,1350,301,3,96,9319231977277380608,STAR,-0.0007037928,8277,57073,576,M1V,1.474,3705,0.6
1237651272956444853,118.923771088923,44.478248178871,17.48111,16.61444,16.31376,16.19441,16.17176,1350,301,4,97,9319231152643659776,STAR,-0.0003338103,8277,57073,573,M1V,1.474,3705,0.6
1237651272956641294,118.993539064461,44.8350064669819,19.2787,18.32148,17.91675,17.77895,17.74527,1350,301,4,100,9319223181184358400,STAR,-0.0003410962,8277,57073,544,O9.5Ib...,-0.199,9899,0.09
1237651328253755502,119.617067355472,44.7790186021241,18.51788,17.58308,17.24805,17.11646,17.09424,1363,301,3,91,9319247370440169472,STAR,0.0004881325,8277,57073,632,0,1.633,3714,-0.57
1237653589019983959,122.980857488747,43.6279585421668,17.91269,16.88773,16.55338,16.41413,16.36305,1889,301,6,134,9320286407535908864,STAR,4.475102E-05,8278,56990,316,M1V,1.474,3705,0.6
1237653612110872685,140.247823837452,52.4925528823349,18.02607,17.11798,16.88618,16.79472,16.74718,1895,301,1,217,8206701581502273536,STAR,0.0004374616,7289,57039,62,M1V,1.474,3705,0.6
1237653612110938142,140.304955576563,52.5707116144448,17.86303,16.95291,16.70596,16.59373,16.60392,1895,301,1,218,8206701856380180480,STAR,-0.0004750331,7289,57039,63,M1V,1.474,3705,0.6
1237653612111069216,140.717176954072,52.7462154286499,16.49199,16.10519,16.38935,16.6085,16.90069,1895,301,1,220,8206705154915063808,STAR,-9.349253E-06,7289,57039,75,K3III,1.299,4395,-0.01
1237650795139235896,130.067248174043,-0.64150391945154,18.46227,16.50092,15.80851,15.54024,15.44162,1239,301,2,65,8390275763065346048,STAR,-6.288778E-05,7452,56745,253,O9.5Vvar,0.18,6537,-2.09
1237650795139170590,130.025719660998,-0.66404455638346,18.14285,16.99569,16.63217,16.48807,16.45605,1239,301,2,64,8390277687210694656,STAR,0.0002402421,7452,56745,260,O9.5Ib...,-0.199,9899,0.09
1237650795139170559,129.99074532211,-0.673383712472407,19.02952,17.88703,17.51058,17.36209,17.31772,1239,301,2,64,8390277412332787712,STAR,0.000205899,7452,56745,259,O9.5Ib...,-0.199,9899,0.09
1237648720671998150,130.054370947572,-0.619354453684855,19.11511,17.8493,17.43711,17.30347,17.26789,756,301,2,95,8390276862576973824,STAR,0.00011856,7452,56745,257,O9.5Ib...,-0.199,9899,0.09
1237648720671998020,130.030069893139,-0.606806509935175,18.50946,16.80039,16.21345,16.03421,15.99019,756,301,2,95,8390277137454880768,STAR,0.0002413814,7452,56745,258,O9.5Vvar,0.18,6537,-2.09
1237648720671997994,130.009388075257,-0.488793296433736,18.55312,17.16443,16.63209,16.45949,16.35162,756,301,2,95,8390277962088601600,STAR,3.88567E-05,7452,56745,261,O9.5Vvar,0.18,6537,-2.09
1237648720671997985,130.000451725445,-0.456245214715831,17.74059,16.50063,16.08086,15.95753,15.88991,756,301,2,95,8390278236966508544,STAR,0.0002192684,7452,56745,262,O9.5Ib...,-0.199,9899,0.09
1237654606925070517,134.231939909228,4.31012857333135,16.74451,15.5671,15.21179,15.07096,15.0302,2126,301,6,101,1339837976368146432,STAR,5.323652E-05,1190,52670,62,F9V,0.518,6038,-0.08
1237655129836224868,242.127513663383,49.5834441935588,19.24392,18.27012,17.93532,17.79051,17.75551,2248,301,4,84,9074957340999178240,STAR,-0.0004919787,8060,57894,742,M1V,1.474,3705,0.6
1237655177079357847,130.013442742842,-1.31853141224848,19.29138,18.23344,17.77265,17.55662,17.43992,2259,301,4,61,8390274938431625216,STAR,0.0004897032,7452,56745,250,K7V,1.363,3900,0.17
1237655177079423156,130.143988338332,-1.2975029153114,18.44184,16.77092,16.15667,15.91535,15.78828,2259,301,4,62,8390273838919997440,STAR,9.152862E-06,7452,56745,246,O9.5Vvar,0.18,6537,-2.09
1237657069549977678,30.797986326394,-0.931975866303596,17.66251,16.41047,15.95656,15.76882,15.72272,2700,301,1,71,8255112797622654976,STAR,-7.555093E-05,7332,56683,53,O9.5Ib...,-0.199,9899,0.09
1237657069549977734,30.7636175089053,-0.856041020083356,19.51162,18.06125,17.54764,17.32481,17.23396,2700,301,1,71,8255114721768003584,STAR,0.0001615769,7332,56683,60,O9.5Vvar,0.18,6537,-2.09
1237657069550043166,30.8883251960127,-0.929621005406559,17.69563,16.60677,16.33318,16.2427,16.22857,2700,301,1,72,8255114172012189696,STAR,2.338112E-05,7332,56683,58,O9.5Ib...,-0.199,9899,0.09
1237657069550043220,30.9415516770564,-0.880024193789645,18.77025,17.67548,17.39215,17.26777,17.14571,2700,301,1,72,8255099053727307776,STAR,-0.0006762579,7332,56683,3,O9.5Ib...,-0.199,9899,0.09
1237657069550043236,30.976259200569,-0.84445793626236,17.6243,16.44466,16.04185,15.92131,15.89605,2700,301,1,72,8255101527628470272,STAR,-0.0001107843,7332,56683,12,O9.5Ib...,-0.199,9899,0.09
1237657400805752877,131.830551736759,39.8927053056544,18.59224,17.46428,17.0784,16.93231,16.92433,2777,301,2,169,933396624938395648,STAR,-0.0001236706,829,52296,93,F8,0.53,5873,-0.45
1237657400805752993,132.00605169514,39.8757247164025,18.18915,17.13402,16.74583,16.57654,16.54406,2777,301,2,169,933385354944210944,STAR,5.459654E-07,829,52296,52,F9V,0.497,5830,-0.85
1237657586029625414,53.2086647771342,-0.160107781441683,18.70888,16.96335,16.27782,16.00605,15.85733,2820,301,3,221,2307012396033533952,STAR,-2.372398E-05,2049,53350,158,K0V,0.786,5221,-0.24
1237657586029690913,53.295498274774,-0.131789232479916,17.93374,16.7271,16.50416,16.45584,16.4578,2820,301,3,222,2307010746766092288,STAR,-0.0002425355,2049,53350,152,A2,0.298,7118,-0.15
1237657776616177696,132.917441937229,40.2863111578231,17.63314,16.44496,16.35525,16.31693,16.33422,2864,301,6,181,933390577624442880,STAR,-0.0001877304,829,52296,71,unknown,0,7500,-1.5
1237658203440480408,194.462860635883,48.5655659442533,19.35343,17.75467,17.07901,16.79141,16.76342,2964,301,1,363,3791050755482427392,STAR,-0.0003715421,3367,54998,530,K1V,0.811,5059,-0.16
1237658423541366986,131.440160889503,4.36776542340038,19.08866,17.89498,17.89304,17.96106,17.9868,3015,301,3,116,1337611739864262656,STAR,0.0002320891,1188,52650,155,unknown,0,9000,-1
1237658424618451078,139.110399396002,5.86836316614842,19.21846,18.02469,17.56863,17.4361,17.40364,3015,301,5,167,1343370157170386944,STAR,0.0003006647,1193,52652,624,G1V,0.554,5792,-0.21
1237658425155453056,139.270582917164,6.30949905744352,19.54493,19.59418,19.91153,20.24012,20.53646,3015,301,6,169,1343366308879689728,STAR,0.000181142,1193,52652,610,unknown,0,5000,0
1237658492267200565,151.96058116511,8.01324012492771,19.12092,18.22864,17.91187,17.79637,17.73767,3031,301,3,213,5488966100510332928,STAR,-0.0002013659,4875,55677,742,M1V,1.474,3705,0.6
1237648720135258560,130.429328937172,-0.892624578308713,19.45038,17.51283,16.75954,16.44245,16.29058,756,301,1,97,8390235081135118336,STAR,-3.440061E-05,7452,56745,105,O9.5Vvar,0.18,6537,-2.09
1237648720135323718,130.491650154997,-0.943087376874539,18.56201,17.17992,16.71265,16.55009,16.48406,756,301,1,98,8390235630890932224,STAR,4.902648E-05,7452,56745,107,O9.5Ib...,-0.199,9899,0.09
1237648720135323721,130.494503739469,-0.863388292772001,19.17688,17.71785,17.20332,17.04001,16.98067,756,301,1,98,8390238379670001664,STAR,0.0001772925,7452,56745,117,O9.5Ib...,-0.199,9899,0.09
1237648720671539546,129.058337601682,-0.437248747766659,19.02472,18.06445,17.80027,17.71762,17.68957,756,301,2,88,14102041893472065536,STAR,0.001471956,12525,58932,529,M1V,1.474,3705,0.6
1237648720672260195,130.629986773949,-0.434857857593868,18.82395,17.56835,17.1348,16.96525,16.93528,756,301,2,99,8390240853571164160,STAR,0.0006289722,7452,56745,126,O9.5Ib...,-0.199,9899,0.09
1237648720672325891,130.875011456865,-0.528554956800986,17.63475,16.6992,16.44803,16.33989,16.32333,756,301,2,100,8390229308699072512,STAR,0.0003649972,7452,56745,84,M1V,1.474,3705,0.6
1237648720672391392,131.000118614439,-0.430677826013196,18.83905,17.74754,17.43836,17.33617,17.31548,756,301,2,101,8390228758943258624,STAR,7.138226E-05,7452,56745,82,O9.5Ib...,-0.199,9899,0.09
1237648720672391631,130.990400655078,-0.614188653155332,19.4238,18.03407,17.42487,17.2239,17.10187,756,301,2,101,8390211166757214208,STAR,2.738783E-05,7452,56745,18,O9.5Vvar,0.18,6537,-2.09
1237648721208541211,129.240519493487,-0.112045603653455,17.68539,17.4571,17.72428,17.97968,18.24818,756,301,3,90,14102041618594158592,STAR,0.0001640167,12525,58932,528,K3III,1.299,4395,-0.01
1237650796749521170,129.396883787406,0.575626381426171,17.21695,16.27149,15.99819,15.88609,15.85857,1239,301,5,60,14102045192006948864,STAR,0.0006941044,12525,58932,541,M1V,1.474,3705,0.6
1237650796749652079,129.665025329415,0.5671047801442,18.04637,16.89233,16.49385,16.3526,16.29622,1239,301,5,62,14102057011756947456,STAR,6.043928E-05,12525,58932,584,O9.5Ib...,-0.199,9899,0.09
1237651191887102132,115.482503770486,38.0658949096135,18.30767,17.28215,16.97116,16.8464,16.79623,1331,301,5,69,10547576968374933504,STAR,0.0004424976,9368,57817,533,M1V,1.474,3705,0.6
1237651192423907749,115.090446869349,38.0339512351546,19.29837,18.31713,17.97891,17.84502,17.83065,1331,301,6,68,10547572845206329344,STAR,0.0001275848,9368,57817,518,0,1.633,3714,-0.57
1237651251478134820,115.65529825965,37.8442825485296,19.26165,18.19297,17.88189,17.75206,17.76141,1345,301,4,44,10547562399845865472,STAR,1.195774E-05,9368,57817,480,F6IVwvar,0.382,6275,-0.57
1237651252015005886,115.24633282664,38.1361403460643,17.19467,17.5156,17.97215,18.29535,18.59369,1345,301,5,44,10547571745694701568,STAR,-8.549984E-05,9368,57817,514,Fw,0.647,4949,-2.32
1237651801771737302,151.820391444846,0.625383425237482,19.32804,18.35988,18.07969,17.99073,17.99451,1473,301,5,58,303016090810738688,STAR,0.0005617921,269,51910,542,unknown,0,7500,-1
1237651822708850741,214.79397077411,4.52580773450874,18.34752,18.00607,18.26612,18.51586,18.86636,1478,301,4,45,657634156745877504,STAR,-0.000211827,584,52049,395,A0,0.116,7652,0.06
1237651822709178649,215.561564682661,4.40147040021935,19.58658,19.02141,19.05944,19.23071,19.37891,1478,301,4,50,657655322344712192,STAR,-0.0001425391,584,52049,472,A0,0.116,7652,0.06
1237650795676565524,131.105296460475,-0.396145573937603,19.48762,18.49833,18.1432,18.0001,17.90951,1239,301,3,72,8390225460408375296,STAR,0.0005468599,7452,56745,70,O9.5Ib...,-0.199,9899,0.09
1237650795676500353,131.035490405961,-0.353984625075231,19.49266,17.78253,17.1534,16.96554,16.89373,1239,301,3,71,8390225735286282240,STAR,0.0002632877,7452,56745,71,O9.5Vvar,0.18,6537,-2.09
1237650795676500113,131.013296861989,-0.214562824168606,17.96573,16.35612,15.80034,15.63751,15.58702,1239,301,3,71,8390224910652561408,STAR,-0.0001616747,7452,56745,68,O9.5Vvar,0.18,6537,-2.09
1237650795676500014,130.952299897882,-0.36183423611138,19.19481,18.30925,18.04493,17.99578,17.9811,1239,301,3,71,8390229033821165568,STAR,0.0001674286,7452,56745,83,M1V,1.474,3705,0.6
1237650795676434604,130.901937641555,-0.301901927263048,19.54385,17.13518,16.08941,15.76011,15.48333,1239,301,3,70,8390230133332793344,STAR,0.000338878,7452,56745,87,O9.5Vvar,0.18,6537,-2.09
1237650795139498230,130.755183643028,-0.695346546209711,18.82832,16.87947,16.1885,16.00159,15.92541,1239,301,2,69,8390221886995585024,STAR,8.633631E-05,7452,56745,57,O9.5Vvar,0.18,6537,-2.09
1237650795139432844,130.58212504172,-0.669514948099576,19.57488,18.52928,18.25953,18.13832,18.1115,1239,301,2,68,8390237280158373888,STAR,0.0001045378,7452,56745,113,O9.5Ib...,-0.199,9899,0.09
1237650795139367158,130.473416532576,-0.744684845302015,18.90431,17.66084,17.17983,16.99191,16.90383,1239,301,2,67,8390238929425815552,STAR,4.752941E-05,7452,56745,119,O9.5Vvar,0.18,6537,-2.09
1237650794602692994,130.797753931103,-1.17270791039811,19.57503,17.21912,16.27852,15.96318,15.8042,1239,301,1,70,8390218588460701696,STAR,2.816914E-05,7452,56745,45,O9.5Vvar,0.18,6537,-2.09
1237650794602561788,130.614569147111,-1.1850760119281,19.16574,16.96632,16.12154,15.83863,15.67949,1239,301,1,68,8390218038704887808,STAR,-6.619641E-05,7452,56745,43,O9.5Vvar,0.18,6537,-2.09
1237650794602496404,130.461900479954,-1.18338811847797,19.41005,17.25144,16.38389,16.07837,15.92723,1239,301,1,67,8390234256501397504,STAR,-3.442304E-05,7452,56745,102,O9.5Vvar,0.18,6537,-2.09
1237650794602496181,130.430182611618,-1.19665655181546,17.67366,16.38146,15.94648,15.8429,15.8133,1239,301,1,67,8390235356013025280,STAR,7.513766E-05,7452,56745,106,O9.5Ib...,-0.199,9899,0.09
1237648721209393184,131.189458474596,-0.177894557640967,19.04156,17.10179,16.41214,16.16385,16.0647,756,301,3,103,8390216114559539200,STAR,0.0002091449,7452,56745,36,O9.5Vvar,0.18,6537,-2.09
1237648721209327736,131.11593975169,-0.198842092856269,18.29767,16.48429,15.83241,15.57662,15.43817,756,301,3,102,8390226559920003072,STAR,0.0002378608,7452,56745,74,O9.5Vvar,0.18,6537,-2.09
1237650795676696655,131.419711314294,-0.388500116874276,19.37651,17.14403,16.24246,15.89792,15.72648,1239,301,3,74,8390215015047911424,STAR,2.085401E-05,7452,56745,32,O9.5Vvar,0.18,6537,-2.09
1237648721209458923,131.467794449159,-0.0604552340528883,17.49948,16.16367,15.68972,15.51435,15.4584,756,301,3,104,8390215839681632256,STAR,8.013371E-05,7452,56745,35,O9.5Ib...,-0.199,9899,0.09
1237648720672587799,131.347279217286,-0.553903209659117,18.39606,17.00495,16.50585,16.33311,16.2666,756,301,2,104,8390212266268841984,STAR,-0.0001037102,7452,56745,22,O9.5Vvar,0.18,6537,-2.09
1237652630712418365,7.55653144601682,-9.53843190298734,18.61966,17.20146,16.6862,16.49279,16.40307,1666,301,5,241,3496028693103484928,STAR,-0.0002161944,3105,54825,398,G5Vp,0.704,5320,-0.76
1237652630712549443,7.83868979030187,-9.46573994701193,17.76756,16.46344,16.49782,16.56822,16.57608,1666,301,5,243,3496038313830227968,STAR,-0.0003564222,3105,54825,433,unknown,0,7500,-2.5
1237652630712549560,7.79060372390964,-9.39882163788079,19.20467,18.27896,17.98962,17.88401,17.82124,1666,301,5,243,3496037764074414080,STAR,0.0001969769,3105,54825,431,unknown,0,6500,-2
1237652630712549587,7.82531521030623,-9.48269100777759,19.45552,18.07154,17.445,17.26804,17.15499,1666,301,5,243,3496037489196507136,STAR,-0.0008597691,3105,54825,430,unknown,0,5000,0
1237652901825347627,8.11457308126103,-9.02699319322525,17.20373,15.98475,15.55845,15.4193,15.36656,1729,301,6,136,3496033915783716864,STAR,0.0001495356,3105,54825,417,G0V,0.557,5762,-0.42
1237652901825413178,8.23571975342804,-9.02355988957528,18.27872,17.11655,16.54227,16.29947,16.20637,1729,301,6,137,3496033640905809920,STAR,-0.0001282474,3105,54825,416,sdG2,0.621,5405,-1.7
1237648720671998352,130.029105858136,-0.578636518833538,19.36522,18.89515,19.05667,19.30427,19.43021,756,301,2,95,14101988842036025344,STAR,0.0001067968,12525,58932,336,K3III,1.299,4395,-0.01
1237648721753735225,148.324125058614,0.41428067568711,18.5513,17.5738,17.32834,17.29379,17.24489,756,301,4,217,300754390325684224,STAR,0.0006163775,267,51608,506,unknown,0,6500,-1.5
1237649920582549655,29.7010235825276,14.3102246074336,19.5382,18.32154,17.83551,17.66812,17.53055,1035,301,5,157,3506201098933346304,STAR,-0.0001685705,3114,54773,541,G1V,0.6,5630,-0.45
1237649920582615083,29.8648715249868,14.2306916135625,19.26192,18.24142,17.89276,17.75039,17.6948,1035,301,5,158,3506202748200787968,STAR,-0.0003153032,3114,54773,547,unknown,0,6000,-1.5
1237649921119158354,29.1505548366865,14.6892326060161,18.06863,16.57807,15.97067,15.74823,15.64957,1035,301,6,153,3506197250642649088,STAR,5.181774E-05,3114,54773,527,G8V,0.692,5285,-0.71
1237649921119223823,29.2033280961036,14.6064385155742,18.42941,16.62729,15.93232,15.67306,15.53763,1035,301,6,154,3506200824055439360,STAR,-2.118722E-05,3114,54773,540,K1V,0.819,5169,-0.17
1237649921119354890,29.4856790966618,14.6042180634763,19.07099,17.67751,17.11913,16.9287,16.83043,1035,301,6,156,3506198075276369920,STAR,-6.770354E-05,3114,54773,530,G0,0.645,5467,-0.4
1237649921119420470,29.7365259913747,14.545418120391,17.392,16.25793,15.85968,15.71915,15.66729,1035,301,6,157,3506210719660089344,STAR,-0.0005619462,3114,54773,576,unknown,0,6000,-1
1237649921119486070,29.8872576700837,14.5681933512229,17.52872,16.17223,15.60475,15.39324,15.28749,1035,301,6,158,3506210169904275456,STAR,6.925612E-06,3114,54773,574,G5Vp,0.704,5320,-0.76
1237650794602168506,129.690295658367,-1.25337900010415,17.7375,16.79397,16.51583,16.41386,16.40986,1239,301,1,62,14101994614472071168,STAR,-0.0001336744,12525,58932,357,O9.5Ib...,-0.199,9899,0.09
1237650794602233956,129.766716742287,-1.24601176222432,18.62241,17.21063,16.69371,16.52178,16.49196,1239,301,1,63,14101994064716257280,STAR,-4.087584E-05,12525,58932,355,O9.5Ib...,-0.199,9899,0.09
1237650794602299632,129.964871812138,-1.14087687572906,18.60433,18.51177,18.85832,19.14289,19.43028,1239,301,1,64,14101985268623235072,STAR,-3.62873E-05,12525,58932,323,K3III,1.299,4395,-0.01
1237651251513851938,243.35316759608,49.0171666671914,18.9558,18.05298,17.77244,17.68204,17.63321,1345,301,4,589,9075005169754986496,STAR,-0.0006067314,8060,57894,916,M1V,1.474,3705,0.6
1237653653450457091,11.5186565287379,16.1306690120252,18.00754,17.03151,16.69328,16.56287,16.5182,1904,301,6,225,12429984041679476736,STAR,-2.945086E-05,11040,58456,178,M1V,1.474,3705,0.6
